panel,partition,group,structure_id,pocket_id,ec1,native6,common4,metal_symbols,matched_site_keys
care,train,q12618,Q12618__chain_A__EC_1.14.19.1,Q12618__chain_A__EC_1.14.19.1_METAL_0,1,3,3,FE,"[[""q12618"",""1.14.19.1"",""A_9001""]]"
care,train,q12618,Q12618__chain_A__EC_1.14.19.1,Q12618__chain_A__EC_1.14.19.1_METAL_1,1,3,3,FE,"[[""q12618"",""1.14.19.1"",""A_9002""]]"
care,train,q15jg7,Q15JG7__chain_A__EC_1.14.11.52,Q15JG7__chain_A__EC_1.14.11.52_METAL_0,1,3,3,FE,"[[""q15jg7"",""1.14.11.52"",""A_9001""]]"
care,train,q18439,Q18439__chain_A__EC_3.4.24.21,Q18439__chain_A__EC_3.4.24.21_METAL_0,3,2,2,ZN,"[[""q18439"",""3.4.24.21"",""A_9001""]]"
care,train,q18439,Q18439__chain_A__EC_3.4.24.21,Q18439__chain_A__EC_3.4.24.21_METAL_1,3,2,2,ZN,"[[""q18439"",""3.4.24.21"",""A_9002""]]"
care,train,q18515,Q18515__chain_A__EC_2.4.1.122,Q18515__chain_A__EC_2.4.1.122_METAL_0,2,0,0,MN,"[[""q18515"",""2.4.1.122"",""A_9001""]]"
care,train,q19775,Q19775__chain_A__EC_3.1.3.16,Q19775__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""q19775"",""3.1.3.16"",""A_9001""],[""q19775"",""3.1.3.16"",""A_9002""]]"
care,train,q19775,Q19775__chain_A__EC_3.1.3.16,Q19775__chain_A__EC_3.1.3.16_METAL_1,3,0,0,MN,"[[""q19775"",""3.1.3.16"",""A_9003""]]"
care,train,q19775,Q19775__chain_A__EC_3.1.3.16,Q19775__chain_A__EC_3.1.3.16_METAL_2,3,0,0,MN,"[[""q19775"",""3.1.3.16"",""A_9004""]]"
care,train,q1d2k0,Q1D2K0__chain_A__EC_3.5.1.108,Q1D2K0__chain_A__EC_3.5.1.108_METAL_0,3,2,2,ZN,"[[""q1d2k0"",""3.5.1.108"",""A_9001""]]"
care,train,q1d2k0,Q1D2K0__chain_A__EC_3.5.1.108,Q1D2K0__chain_A__EC_3.5.1.108_METAL_2,3,2,2,ZN,"[[""q1d2k0"",""3.5.1.108"",""A_9003""],[""q1d2k0"",""3.5.1.108"",""A_9011""]]"
care,train,q1iss4,Q1ISS4__chain_A__EC_5.4.2.12,Q1ISS4__chain_A__EC_5.4.2.12_METAL_0,5,0,0,MN,"[[""q1iss4"",""5.4.2.12"",""A_9001""]]"
care,train,q1iss4,Q1ISS4__chain_A__EC_5.4.2.12,Q1ISS4__chain_A__EC_5.4.2.12_METAL_1,5,0,0,MN,"[[""q1iss4"",""5.4.2.12"",""A_9002""]]"
care,train,q1lwh4,Q1LWH4__chain_A__EC_3.1.4.1,Q1LWH4__chain_A__EC_3.1.4.1_METAL_0,3,0,0,MN,"[[""q1lwh4"",""3.1.4.1"",""A_9001""],[""q1lwh4"",""3.1.4.1"",""A_9002""]]"
care,train,q1q0t2,Q1Q0T2__chain_A__EC_1.7.2.7,Q1Q0T2__chain_A__EC_1.7.2.7_METAL_0,1,2,2,ZN,"[[""q1q0t2"",""1.7.2.7"",""A_9001""]]"
care,train,q22146,Q22146__chain_A__EC_2.7.10.2,Q22146__chain_A__EC_2.7.10.2_METAL_0,2,0,0,MN,"[[""q22146"",""2.7.10.2"",""A_9001""]]"
care,train,q22460,Q22460__chain_A__EC_4.2.1.1,Q22460__chain_A__EC_4.2.1.1_METAL_0,4,2,2,ZN,"[[""q22460"",""4.2.1.1"",""A_9001""]]"
care,train,q22618,Q22618__chain_A__EC_3.5.4.37,Q22618__chain_A__EC_3.5.4.37_METAL_0,3,2,2,ZN,"[[""q22618"",""3.5.4.37"",""A_9001""]]"
care,train,q27452,Q27452__chain_A__EC_1.14.18.1,Q27452__chain_A__EC_1.14.18.1_METAL_0,1,1,1,CU,"[[""q27452"",""1.14.18.1"",""A_9001""]]"
care,train,q27452,Q27452__chain_A__EC_1.14.18.1,Q27452__chain_A__EC_1.14.18.1_METAL_1,1,1,1,CU,"[[""q27452"",""1.14.18.1"",""A_9002""]]"
care,train,q27908,Q27908__chain_A__EC_4.2.1.1,Q27908__chain_A__EC_4.2.1.1_METAL_0,4,2,2,ZN,"[[""q27908"",""4.2.1.1"",""A_9001""]]"
care,train,q29rp8,"Q29RP8__chain_A__EC_2.1.1.361,2.1.1.362","Q29RP8__chain_A__EC_2.1.1.361,2.1.1.362_METAL_1",2,2,2,ZN,"[[""q29rp8"",""2.1.1.361;2.1.1.362"",""A_9002""]]"
care,train,q2nia4,Q2NIA4__chain_A__EC_2.7.11.1,Q2NIA4__chain_A__EC_2.7.11.1_METAL_0,2,3,3,FE,"[[""q2nia4"",""2.7.11.1"",""A_9001""]]"
care,train,q2qmn7,Q2QMN7__chain_A__EC_3.5.1.116,Q2QMN7__chain_A__EC_3.5.1.116_METAL_0,3,0,0,MN,"[[""q2qmn7"",""3.5.1.116"",""A_9001""],[""q2qmn7"",""3.5.1.116"",""A_9002""]]"
care,train,q2rsu5,Q2RSU5__chain_A__EC_2.8.4.6,Q2RSU5__chain_A__EC_2.8.4.6_METAL_0,2,0,0,MN,"[[""q2rsu5"",""2.8.4.6"",""A_9001""]]"
care,train,q31hd6,Q31HD6__chain_A__EC_4.2.1.1,Q31HD6__chain_A__EC_4.2.1.1_METAL_0,4,2,2,ZN,"[[""q31hd6"",""4.2.1.1"",""A_9001""]]"
care,train,q339d2,Q339D2__chain_A__EC_3.1.3.16,Q339D2__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""q339d2"",""3.1.3.16"",""A_9001""]]"
care,train,q39219,Q39219__chain_A__EC_1.10.3.11,Q39219__chain_A__EC_1.10.3.11_METAL_0,1,3,3,FE,"[[""q39219"",""1.10.3.11"",""A_9001""],[""q39219"",""1.10.3.11"",""A_9002""]]"
care,train,q39366,Q39366__chain_A__EC_4.4.1.5,Q39366__chain_A__EC_4.4.1.5_METAL_0,4,2,2,ZN,"[[""q39366"",""4.4.1.5"",""A_9001""]]"
care,train,q39366,Q39366__chain_A__EC_4.4.1.5,Q39366__chain_A__EC_4.4.1.5_METAL_1,4,2,2,ZN,"[[""q39366"",""4.4.1.5"",""A_9002""]]"
care,train,q3acm0,Q3ACM0__chain_A__EC_4.1.3.39,Q3ACM0__chain_A__EC_4.1.3.39_METAL_0,4,0,0,MN,"[[""q3acm0"",""4.1.3.39"",""A_9001""]]"
care,train,q3jun4,Q3JUN4__chain_A__EC_3.5.1.62,Q3JUN4__chain_A__EC_3.5.1.62_METAL_0,3,2,2,ZN,"[[""q3jun4"",""3.5.1.62"",""A_9001""]]"
care,train,q3ke79,Q3KE79__chain_A__EC_3.1.2.6,Q3KE79__chain_A__EC_3.1.2.6_METAL_0,3,2,2,ZN,"[[""q3ke79"",""3.1.2.6"",""A_9001""],[""q3ke79"",""3.1.2.6"",""A_9004""]]"
care,train,q3swt6,Q3SWT6__chain_A__EC_3.1.3.16,Q3SWT6__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""q3swt6"",""3.1.3.16"",""A_9001""],[""q3swt6"",""3.1.3.16"",""A_9002""]]"
care,train,q3swt6,Q3SWT6__chain_A__EC_3.1.3.16,Q3SWT6__chain_A__EC_3.1.3.16_METAL_3,3,0,0,MN,"[[""q3swt6"",""3.1.3.16"",""A_9005""],[""q3swt6"",""3.1.3.16"",""A_9006""]]"
care,train,q3t094,Q3T094__chain_A__EC_1.13.11.18,Q3T094__chain_A__EC_1.13.11.18_METAL_0,1,3,3,FE,"[[""q3t094"",""1.13.11.18"",""A_9001""]]"
care,train,q46eh3,Q46EH3__chain_A__EC_2.1.1.90,Q46EH3__chain_A__EC_2.1.1.90_METAL_0,2,2,2,ZN,"[[""q46eh3"",""2.1.1.90"",""A_9001""]]"
care,train,q47899,Q47899__chain_A__EC_3.4.24.76,Q47899__chain_A__EC_3.4.24.76_METAL_0,3,2,2,ZN,"[[""q47899"",""3.4.24.76"",""A_9001""]]"
care,train,q48739,Q48739__chain_A__EC_1.21.3.1,Q48739__chain_A__EC_1.21.3.1_METAL_0,1,3,3,FE,"[[""q48739"",""1.21.3.1"",""A_9001""]]"
care,train,q4a724,"Q4A724__chain_A__EC_3.1.1.25,3.1.1.104","Q4A724__chain_A__EC_3.1.1.25,3.1.1.104_METAL_0",3,2,2,ZN,"[[""q4a724"",""3.1.1.25;3.1.1.104"",""A_9001""],[""q4a724"",""3.1.1.25;3.1.1.104"",""A_9002""]]"
care,train,q4fzb7,"Q4FZB7__chain_A__EC_2.1.1.361,2.1.1.362","Q4FZB7__chain_A__EC_2.1.1.361,2.1.1.362_METAL_0",2,2,2,ZN,"[[""q4fzb7"",""2.1.1.361;2.1.1.362"",""A_9001""]]"
care,train,q4fzb7,"Q4FZB7__chain_A__EC_2.1.1.361,2.1.1.362","Q4FZB7__chain_A__EC_2.1.1.361,2.1.1.362_METAL_1",2,2,2,ZN,"[[""q4fzb7"",""2.1.1.361;2.1.1.362"",""A_9002""]]"
care,train,q4h4f3,Q4H4F3__chain_A__EC_3.5.1.112,Q4H4F3__chain_A__EC_3.5.1.112_METAL_0,3,2,2,ZN,"[[""q4h4f3"",""3.5.1.112"",""A_9001""]]"
care,train,q4p5u1,Q4P5U1__chain_A__EC_1.14.11.27,Q4P5U1__chain_A__EC_1.14.11.27_METAL_0,1,3,3,FE,"[[""q4p5u1"",""1.14.11.27"",""A_9001""]]"
care,train,q4p5u1,Q4P5U1__chain_A__EC_1.14.11.27,Q4P5U1__chain_A__EC_1.14.11.27_METAL_1,1,3,3,FE,"[[""q4p5u1"",""1.14.11.27"",""A_9002""]]"
care,train,q4pse8,Q4PSE8__chain_A__EC_3.1.3.16,Q4PSE8__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""q4pse8"",""3.1.3.16"",""A_9001""],[""q4pse8"",""3.1.3.16"",""A_9002""]]"
care,train,q4pse8,Q4PSE8__chain_A__EC_3.1.3.16,Q4PSE8__chain_A__EC_3.1.3.16_METAL_3,3,0,0,MN,"[[""q4pse8"",""3.1.3.16"",""A_9005""],[""q4pse8"",""3.1.3.16"",""A_9006""]]"
care,train,q4r4v2,Q4R4V2__chain_A__EC_3.1.3.16,Q4R4V2__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""q4r4v2"",""3.1.3.16"",""A_9001""],[""q4r4v2"",""3.1.3.16"",""A_9002""]]"
care,train,q4r4v2,Q4R4V2__chain_A__EC_3.1.3.16,Q4R4V2__chain_A__EC_3.1.3.16_METAL_1,3,0,0,MN,"[[""q4r4v2"",""3.1.3.16"",""A_9003""]]"
care,train,q4r4v2,Q4R4V2__chain_A__EC_3.1.3.16,Q4R4V2__chain_A__EC_3.1.3.16_METAL_2,3,0,0,MN,"[[""q4r4v2"",""3.1.3.16"",""A_9004""]]"
care,train,q4ukr1,Q4UKR1__chain_A__EC_1.1.1.42,Q4UKR1__chain_A__EC_1.1.1.42_METAL_0,1,0,0,MN,"[[""q4ukr1"",""1.1.1.42"",""A_9001""]]"
care,train,q4vdn5,Q4VDN5__chain_A__EC_3.5.4.38,Q4VDN5__chain_A__EC_3.5.4.38_METAL_0,3,2,2,ZN,"[[""q4vdn5"",""3.5.4.38"",""A_9001""]]"
care,train,q4vdn5,Q4VDN5__chain_A__EC_3.5.4.38,Q4VDN5__chain_A__EC_3.5.4.38_METAL_5,3,2,2,ZN,"[[""q4vdn5"",""3.5.4.38"",""A_9008""]]"
care,train,q4wa45,Q4WA45__chain_A__EC_3.4.24.39,Q4WA45__chain_A__EC_3.4.24.39_METAL_0,3,2,2,ZN,"[[""q4wa45"",""3.4.24.39"",""A_9001""]]"
care,train,q51782,Q51782__chain_A__EC_3.11.1.2,Q51782__chain_A__EC_3.11.1.2_METAL_0,3,2,2,ZN,"[[""q51782"",""3.11.1.2"",""A_9001""]]"
care,train,q51782,Q51782__chain_A__EC_3.11.1.2,Q51782__chain_A__EC_3.11.1.2_METAL_1,3,2,2,ZN,"[[""q51782"",""3.11.1.2"",""A_9002""]]"
care,train,q51974,Q51974__chain_A__EC_1.14.12.25,Q51974__chain_A__EC_1.14.12.25_METAL_0,1,3,3,FE,"[[""q51974"",""1.14.12.25"",""A_9001""],[""q51974"",""1.14.12.25"",""A_9002""]]"
care,train,q53122,Q53122__chain_A__EC_1.14.12.18,Q53122__chain_A__EC_1.14.12.18_METAL_0,1,3,3,FE,"[[""q53122"",""1.14.12.18"",""A_9001""]]"
care,train,q53122,Q53122__chain_A__EC_1.14.12.18,Q53122__chain_A__EC_1.14.12.18_METAL_1,1,3,3,FE,"[[""q53122"",""1.14.12.18"",""A_9002""]]"
care,train,q53239,Q53239__chain_A__EC_1.7.2.1,Q53239__chain_A__EC_1.7.2.1_METAL_0,1,1,1,CU,"[[""q53239"",""1.7.2.1"",""A_9001""]]"
care,train,q53239,Q53239__chain_A__EC_1.7.2.1,Q53239__chain_A__EC_1.7.2.1_METAL_1,1,1,1,CU,"[[""q53239"",""1.7.2.1"",""A_9002""],[""q53239"",""1.7.2.1"",""A_9006""],[""q53239"",""1.7.2.1"",""A_9007""]]"
care,train,q53239,Q53239__chain_A__EC_1.7.2.1,Q53239__chain_A__EC_1.7.2.1_METAL_3,1,1,1,CU,"[[""q53239"",""1.7.2.1"",""A_9004""]]"
care,train,q54dd0,Q54DD0__chain_A__EC_3.5.4.6,Q54DD0__chain_A__EC_3.5.4.6_METAL_0,3,2,2,ZN,"[[""q54dd0"",""3.5.4.6"",""A_9001""]]"
care,train,q54if7,Q54IF7__chain_A__EC_3.1.3.3,Q54IF7__chain_A__EC_3.1.3.3_METAL_0,3,2,2,ZN,"[[""q54if7"",""3.1.3.3"",""A_9001""]]"
care,train,q54if7,Q54IF7__chain_A__EC_3.1.3.3,Q54IF7__chain_A__EC_3.1.3.3_METAL_2,3,2,2,ZN,"[[""q54if7"",""3.1.3.3"",""A_9003""]]"
care,train,q54kf3,Q54KF3__chain_A__EC_3.5.4.4,Q54KF3__chain_A__EC_3.5.4.4_METAL_0,3,2,2,ZN,"[[""q54kf3"",""3.5.4.4"",""A_9001""]]"
care,train,q54kn4,Q54KN4__chain_A__EC_3.2.1.24,Q54KN4__chain_A__EC_3.2.1.24_METAL_0,3,2,2,ZN,"[[""q54kn4"",""3.2.1.24"",""A_9001""]]"
care,train,q54s02,Q54S02__chain_A__EC_1.13.11.6,Q54S02__chain_A__EC_1.13.11.6_METAL_0,1,3,3,FE,"[[""q54s02"",""1.13.11.6"",""A_9001""]]"
care,train,q54t01,Q54T01__chain_A__EC_3.1.3.16,Q54T01__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""q54t01"",""3.1.3.16"",""A_9001""],[""q54t01"",""3.1.3.16"",""A_9002""]]"
care,train,q54vu7,Q54VU7__chain_A__EC_3.4.11.18,Q54VU7__chain_A__EC_3.4.11.18_METAL_0,3,,,CO+MN,"[[""q54vu7"",""3.4.11.18"",""A_9001""],[""q54vu7"",""3.4.11.18"",""A_9002""]]"
care,train,q54vu7,Q54VU7__chain_A__EC_3.4.11.18,Q54VU7__chain_A__EC_3.4.11.18_METAL_1,3,4,3,CO,"[[""q54vu7"",""3.4.11.18"",""A_9003""],[""q54vu7"",""3.4.11.18"",""A_9011""]]"
care,train,q54vu7,Q54VU7__chain_A__EC_3.4.11.18,Q54VU7__chain_A__EC_3.4.11.18_METAL_4,3,0,0,MN,"[[""q54vu7"",""3.4.11.18"",""A_9006""]]"
care,train,q54wj0,Q54WJ0__chain_A__EC_2.7.11.1,Q54WJ0__chain_A__EC_2.7.11.1_METAL_0,2,0,0,MN,"[[""q54wj0"",""2.7.11.1"",""A_9001""],[""q54wj0"",""2.7.11.1"",""A_9002""]]"
care,train,q54wu3,Q54WU3__chain_A__EC_3.4.11.18,Q54WU3__chain_A__EC_3.4.11.18_METAL_0,3,,,CO+MN,"[[""q54wu3"",""3.4.11.18"",""A_9001""],[""q54wu3"",""3.4.11.18"",""A_9002""],[""q54wu3"",""3.4.11.18"",""A_9011""],[""q54wu3"",""3.4.11.18"",""A_9012""]]"
care,train,q54wu3,Q54WU3__chain_A__EC_3.4.11.18,Q54WU3__chain_A__EC_3.4.11.18_METAL_4,3,0,0,MN,"[[""q54wu3"",""3.4.11.18"",""A_9006""]]"
care,train,q54xl6,Q54XL6__chain_A__EC_2.7.11.1,Q54XL6__chain_A__EC_2.7.11.1_METAL_0,2,0,0,MN,"[[""q54xl6"",""2.7.11.1"",""A_9001""]]"
care,train,q54xl6,Q54XL6__chain_A__EC_2.7.11.1,Q54XL6__chain_A__EC_2.7.11.1_METAL_1,2,0,0,MN,"[[""q54xl6"",""2.7.11.1"",""A_9002""]]"
care,train,q54zy3,Q54ZY3__chain_A__EC_6.1.1.16,Q54ZY3__chain_A__EC_6.1.1.16_METAL_0,6,2,2,ZN,"[[""q54zy3"",""6.1.1.16"",""A_9001""]]"
care,train,q55320,Q55320__chain_A__EC_3.1.3.1,Q55320__chain_A__EC_3.1.3.1_METAL_0,3,2,2,ZN,"[[""q55320"",""3.1.3.1"",""A_9001""],[""q55320"",""3.1.3.1"",""A_9002""]]"
care,train,q55320,Q55320__chain_A__EC_3.1.3.1,Q55320__chain_A__EC_3.1.3.1_METAL_1,3,2,2,ZN,"[[""q55320"",""3.1.3.1"",""A_9003""]]"
care,train,q553u5,Q553U5__chain_A__EC_3.5.4.4,Q553U5__chain_A__EC_3.5.4.4_METAL_0,3,2,2,ZN,"[[""q553u5"",""3.5.4.4"",""A_9001""]]"
care,train,q553v2,Q553V2__chain_A__EC_5.1.99.1,Q553V2__chain_A__EC_5.1.99.1_METAL_0,5,4,3,CO,"[[""q553v2"",""5.1.99.1"",""A_9001""]]"
care,train,q556i2,Q556I2__chain_A__EC_1.13.11.19,Q556I2__chain_A__EC_1.13.11.19_METAL_0,1,3,3,FE,"[[""q556i2"",""1.13.11.19"",""A_9001""]]"
care,train,q557h1,Q557H1__chain_A__EC_3.4.14.4,Q557H1__chain_A__EC_3.4.14.4_METAL_0,3,2,2,ZN,"[[""q557h1"",""3.4.14.4"",""A_9001""]]"
care,train,q55928,Q55928__chain_A__EC_2.7.7.1,Q55928__chain_A__EC_2.7.7.1_METAL_4,2,0,0,MN,"[[""q55928"",""2.7.7.1"",""A_9005""]]"
care,train,q55bi2,Q55BI2__chain_A__EC_1.1.1.41,Q55BI2__chain_A__EC_1.1.1.41_METAL_0,1,0,0,MN,"[[""q55bi2"",""1.1.1.41"",""A_9001""]]"
care,train,q55cy3,Q55CY3__chain_A__EC_3.5.2.7,Q55CY3__chain_A__EC_3.5.2.7_METAL_0,3,3,3,FE,"[[""q55cy3"",""3.5.2.7"",""A_9001""]]"
care,train,q55da3,Q55DA3__chain_A__EC_2.5.1.59,Q55DA3__chain_A__EC_2.5.1.59_METAL_0,2,2,2,ZN,"[[""q55da3"",""2.5.1.59"",""A_9001""]]"
care,train,q55dp8,Q55DP8__chain_A__EC_3.5.1.14,Q55DP8__chain_A__EC_3.5.1.14_METAL_0,3,2,2,ZN,"[[""q55dp8"",""3.5.1.14"",""A_9001""],[""q55dp8"",""3.5.1.14"",""A_9002""]]"
care,train,q56837,Q56837__chain_A__EC_4.4.1.23,Q56837__chain_A__EC_4.4.1.23_METAL_0,4,2,2,ZN,"[[""q56837"",""4.4.1.23"",""A_9001""]]"
care,train,q56nl1,Q56NL1__chain_A__EC_3.4.17.23,Q56NL1__chain_A__EC_3.4.17.23_METAL_0,3,2,2,ZN,"[[""q56nl1"",""3.4.17.23"",""A_9001""]]"
care,train,q56nl1,Q56NL1__chain_A__EC_3.4.17.23,Q56NL1__chain_A__EC_3.4.17.23_METAL_1,3,2,2,ZN,"[[""q56nl1"",""3.4.17.23"",""A_9002""]]"
care,train,q56xm9,Q56XM9__chain_A__EC_2.7.7.19,Q56XM9__chain_A__EC_2.7.7.19_METAL_0,2,0,0,MN,"[[""q56xm9"",""2.7.7.19"",""A_9001""],[""q56xm9"",""2.7.7.19"",""A_9002""]]"
care,train,q57199,Q57199__chain_A__EC_4.1.1.104,Q57199__chain_A__EC_4.1.1.104_METAL_0,4,2,2,ZN,"[[""q57199"",""4.1.1.104"",""A_9001""]]"
care,train,q57544,Q57544__chain_A__EC_3.1.2.6,Q57544__chain_A__EC_3.1.2.6_METAL_0,3,2,2,ZN,"[[""q57544"",""3.1.2.6"",""A_9001""],[""q57544"",""3.1.2.6"",""A_9002""]]"
care,train,q57544,Q57544__chain_A__EC_3.1.2.6,Q57544__chain_A__EC_3.1.2.6_METAL_2,3,2,2,ZN,"[[""q57544"",""3.1.2.6"",""A_9004""]]"
care,train,q57616,Q57616__chain_A__EC_2.3.1.169,Q57616__chain_A__EC_2.3.1.169_METAL_0,2,5,3,NI,"[[""q57616"",""2.3.1.169"",""A_9001""],[""q57616"",""2.3.1.169"",""A_9003""]]"
care,train,q57616,Q57616__chain_A__EC_2.3.1.169,Q57616__chain_A__EC_2.3.1.169_METAL_1,2,5,3,NI,"[[""q57616"",""2.3.1.169"",""A_9002""]]"
care,train,q57617,Q57617__chain_A__EC_1.2.7.4,Q57617__chain_A__EC_1.2.7.4_METAL_0,1,3,3,FE,"[[""q57617"",""1.2.7.4"",""A_9001""]]"
care,train,q58025,Q58025__chain_A__EC_3.6.1.1,Q58025__chain_A__EC_3.6.1.1_METAL_0,3,0,0,MN,"[[""q58025"",""3.6.1.1"",""A_9001""],[""q58025"",""3.6.1.1"",""A_9002""]]"
care,train,q58628,Q58628__chain_A__EC_6.4.1.1,Q58628__chain_A__EC_6.4.1.1_METAL_0,6,4,3,CO,"[[""q58628"",""6.4.1.1"",""A_9001""]]"
care,train,q58776,"Q58776__chain_A__EC_6.3.4.16,6.3.5.5","Q58776__chain_A__EC_6.3.4.16,6.3.5.5_METAL_0",6,0,0,MN,"[[""q58776"",""6.3.4.16;6.3.5.5"",""A_9001""]]"
care,train,q59104,Q59104__chain_A__EC_1.1.1.61,Q59104__chain_A__EC_1.1.1.61_METAL_0,1,3,3,FE,"[[""q59104"",""1.1.1.61"",""A_9001""]]"
care,train,q59647,Q59647__chain_A__EC_1.7.2.5,Q59647__chain_A__EC_1.7.2.5_METAL_0,1,3,3,FE,"[[""q59647"",""1.7.2.5"",""A_9001""]]"
care,train,q59ky8,Q59KY8__chain_A__EC_3.1.3.16,Q59KY8__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""q59ky8"",""3.1.3.16"",""A_9001""],[""q59ky8"",""3.1.3.16"",""A_9003""]]"
care,train,q59ky8,Q59KY8__chain_A__EC_3.1.3.16,Q59KY8__chain_A__EC_3.1.3.16_METAL_1,3,0,0,MN,"[[""q59ky8"",""3.1.3.16"",""A_9002""]]"
care,train,q5a3z5,Q5A3Z5__chain_A__EC_1.13.11.20,Q5A3Z5__chain_A__EC_1.13.11.20_METAL_0,1,3,3,FE,"[[""q5a3z5"",""1.13.11.20"",""A_9001""]]"
care,train,q5a6b6,Q5A6B6__chain_A__EC_3.1.3.16,Q5A6B6__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""q5a6b6"",""3.1.3.16"",""A_9001""],[""q5a6b6"",""3.1.3.16"",""A_9003""]]"
care,train,q5a6b6,Q5A6B6__chain_A__EC_3.1.3.16,Q5A6B6__chain_A__EC_3.1.3.16_METAL_1,3,0,0,MN,"[[""q5a6b6"",""3.1.3.16"",""A_9002""]]"
care,train,q5a847,Q5A847__chain_A__EC_1.14.11.27,Q5A847__chain_A__EC_1.14.11.27_METAL_0,1,3,3,FE,"[[""q5a847"",""1.14.11.27"",""A_9001""]]"
care,train,q5a847,Q5A847__chain_A__EC_1.14.11.27,Q5A847__chain_A__EC_1.14.11.27_METAL_2,1,3,3,FE,"[[""q5a847"",""1.14.11.27"",""A_9003""]]"
care,train,q5aj71,Q5AJ71__chain_A__EC_4.2.1.1,Q5AJ71__chain_A__EC_4.2.1.1_METAL_0,4,2,2,ZN,"[[""q5aj71"",""4.2.1.1"",""A_9001""]]"
care,train,q5aj71,Q5AJ71__chain_A__EC_4.2.1.1,Q5AJ71__chain_A__EC_4.2.1.1_METAL_1,4,2,2,ZN,"[[""q5aj71"",""4.2.1.1"",""A_9002""]]"
care,train,q5bcc5,Q5BCC5__chain_A__EC_4.2.1.1,Q5BCC5__chain_A__EC_4.2.1.1_METAL_0,4,2,2,ZN,"[[""q5bcc5"",""4.2.1.1"",""A_9001""]]"
care,train,q5bcc5,Q5BCC5__chain_A__EC_4.2.1.1,Q5BCC5__chain_A__EC_4.2.1.1_METAL_1,4,2,2,ZN,"[[""q5bcc5"",""4.2.1.1"",""A_9002""]]"
care,train,q5e1g4,Q5E1G4__chain_A__EC_1.1.1.17,Q5E1G4__chain_A__EC_1.1.1.17_METAL_0,1,2,2,ZN,"[[""q5e1g4"",""1.1.1.17"",""A_9001""],[""q5e1g4"",""1.1.1.17"",""A_9002""]]"
care,train,q5h071,Q5H071__chain_A__EC_3.5.2.7,Q5H071__chain_A__EC_3.5.2.7_METAL_0,3,3,3,FE,"[[""q5h071"",""3.5.2.7"",""A_9001""]]"
care,train,q5igr6,"Q5IGR6__chain_A__EC_2.4.1.224,2.4.1.225","Q5IGR6__chain_A__EC_2.4.1.224,2.4.1.225_METAL_0",2,0,0,MN,"[[""q5igr6"",""2.4.1.224;2.4.1.225"",""A_9001""]]"
care,train,q5mbr6,Q5MBR6__chain_A__EC_1.13.11.51,Q5MBR6__chain_A__EC_1.13.11.51_METAL_0,1,3,3,FE,"[[""q5mbr6"",""1.13.11.51"",""A_9001""]]"
care,train,q5mjs3,Q5MJS3__chain_A__EC_2.7.11.1,Q5MJS3__chain_A__EC_2.7.11.1_METAL_0,2,0,0,MN,"[[""q5mjs3"",""2.7.11.1"",""A_9001""],[""q5mjs3"",""2.7.11.1"",""A_9002""]]"
care,train,q5qjc4,Q5QJC4__chain_A__EC_3.5.2.6,Q5QJC4__chain_A__EC_3.5.2.6_METAL_0,3,2,2,ZN,"[[""q5qjc4"",""3.5.2.6"",""A_9001""]]"
care,train,q5rb45,Q5RB45__chain_A__EC_3.1.4.38,Q5RB45__chain_A__EC_3.1.4.38_METAL_0,3,2,2,ZN,"[[""q5rb45"",""3.1.4.38"",""A_9001""],[""q5rb45"",""3.1.4.38"",""A_9002""]]"
care,train,q5rb45,Q5RB45__chain_A__EC_3.1.4.38,Q5RB45__chain_A__EC_3.1.4.38_METAL_1,3,2,2,ZN,"[[""q5rb45"",""3.1.4.38"",""A_9003""]]"
care,train,q5rb45,Q5RB45__chain_A__EC_3.1.4.38,Q5RB45__chain_A__EC_3.1.4.38_METAL_2,3,2,2,ZN,"[[""q5rb45"",""3.1.4.38"",""A_9004""]]"
care,train,q5riv4,Q5RIV4__chain_A__EC_3.5.4.33,Q5RIV4__chain_A__EC_3.5.4.33_METAL_0,3,2,2,ZN,"[[""q5riv4"",""3.5.4.33"",""A_9001""]]"
care,train,q5sgd2,Q5SGD2__chain_A__EC_3.1.3.16,Q5SGD2__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""q5sgd2"",""3.1.3.16"",""A_9001""],[""q5sgd2"",""3.1.3.16"",""A_9004""]]"
care,train,q5sgd2,Q5SGD2__chain_A__EC_3.1.3.16,Q5SGD2__chain_A__EC_3.1.3.16_METAL_1,3,0,0,MN,"[[""q5sgd2"",""3.1.3.16"",""A_9002""]]"
care,train,q5sgd2,Q5SGD2__chain_A__EC_3.1.3.16,Q5SGD2__chain_A__EC_3.1.3.16_METAL_2,3,0,0,MN,"[[""q5sgd2"",""3.1.3.16"",""A_9003""]]"
